Date,Component,Type,Event,Event ID
2025-02-11 04:13:01,sfp_surbl,DEBUG,Checking SURBL blacklist: 98.237.235.18.multi.surbl.org,722
2025-02-11 04:13:01,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.8156857490539551s),723
2025-02-11 04:13:01,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",724
2025-02-11 04:13:01,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.98 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",725
2025-02-11 04:13:02,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.98,726
2025-02-11 04:13:02,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.98,727
2025-02-11 04:13:02,sfp_threatminer,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",728
2025-02-11 04:13:02,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",729
2025-02-11 04:13:02,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.98 (AFFILIATE_IPADDR) with VXVault.net,730
2025-02-11 04:13:02,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",731
2025-02-11 04:13:02,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",732
2025-02-11 04:13:02,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 98.237.235.18.dnsbl-1.uceprotect.net,733
2025-02-11 04:13:02,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 98.237.235.18.dnsbl-2.uceprotect.net,734
2025-02-11 04:13:02,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",735
2025-02-11 04:13:02,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.98 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,736
2025-02-11 04:13:02,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.98 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,737
2025-02-11 04:13:02,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.98 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,738
2025-02-11 04:13:02,sfp_bgpview,DEBUG,"Received event, BGP_AS_MEMBER, from sfp_ripe",739
2025-02-11 04:13:02,sflib,STATUS,"Fetching (GET): https://api.bgpview.io/asn/14618 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",740
2025-02-11 04:13:02,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.97,741
2025-02-11 04:13:02,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",742
2025-02-11 04:13:02,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with VXVault.net,743
2025-02-11 04:13:02,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",744
2025-02-11 04:13:02,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",745
2025-02-11 04:13:02,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 102.237.235.18.dnsbl-1.uceprotect.net,746
2025-02-11 04:13:08,sflib,STATUS,Fetched https://api.bgpview.io/asn/14618 (924 bytes in 5.790564298629761s),747
2025-02-11 04:13:09,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",748
2025-02-11 04:13:09,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,749
2025-02-11 04:13:09,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",750
2025-02-11 04:13:09,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with blocklist.de,751
2025-02-11 04:13:09,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",752
2025-02-11 04:13:09,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with greensnow.co,753
2025-02-11 04:13:09,sfp_dnsresolve,DEBUG,"Received event, RAW_RIR_DATA, from sfp_ipapico",754
2025-02-11 04:13:09,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",755
2025-02-11 04:13:09,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.103 with cinsscore.com,756
2025-02-11 04:13:09,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",757
2025-02-11 04:13:09,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 103.237.235.18.dnsbl.dronebl.org,758
2025-02-11 04:13:09,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",759
2025-02-11 04:13:09,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.103 with CleanTalk Spam List,760
2025-02-11 04:13:09,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",761
2025-02-11 04:13:09,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.102 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",762
2025-02-11 04:13:09,sfp__stor_db,DEBUG,Storing an event: RAW_RIR_DATA,763
2025-02-11 04:13:09,sfp__stor_db,DEBUG,Storing an event: PHYSICAL_ADDRESS,764
2025-02-11 04:13:15,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.102 (620 bytes in 5.692087650299072s),765
2025-02-11 04:13:15,sfp_maltiverse,DEBUG,No blacklist information found for IP,766
2025-02-11 04:13:15,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",767
2025-02-11 04:13:15,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.103%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",768
2025-02-11 04:13:15,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.103%29&_size=1 (2 bytes in 0.4076271057128906s),769
2025-02-11 04:13:15,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",770
2025-02-11 04:13:15,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 102.237.235.18.bl.spamcop.net,771
2025-02-11 04:13:15,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",772
2025-02-11 04:13:15,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 102.237.235.18.zen.spamhaus.org,773
2025-02-11 04:13:16,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",774
2025-02-11 04:13:16,sfp_surbl,DEBUG,Checking SURBL blacklist: 102.237.235.18.multi.surbl.org,775
2025-02-11 04:13:16,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",776
2025-02-11 04:13:16,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.102 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",777
2025-02-11 04:13:16,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.102,778
2025-02-11 04:13:16,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.102,779
2025-02-11 04:13:16,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",780
2025-02-11 04:13:16,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",781
2025-02-11 04:13:16,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.30870890617370605s),782
2025-02-11 04:13:17,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.98,783
2025-02-11 04:13:17,sfp_countryname,DEBUG,"Received event, GEOINFO, from sfp_ipapico",784
2025-02-11 04:13:17,sfp_countryname,DEBUG,Found country name: United States,785
2025-02-11 04:13:17,sfp_email,DEBUG,"Received event, RAW_RIR_DATA, from sfp_ipapico",786
2025-02-11 04:13:17,sfp_names,DEBUG,"Received event, RAW_RIR_DATA, from sfp_ipapico",787
2025-02-11 04:13:17,sfp_names,DEBUG,Ignoring RAW_RIR_DATA from untrusted module.,788
2025-02-11 04:13:17,sfp_coinblocker,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",789
2025-02-11 04:13:17,sfp_coinblocker,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with CoinBlocker list,790
2025-02-11 04:13:17,sflib,STATUS,"Fetching (GET): https://zerodot1.gitlab.io/CoinBlockerLists/list.txt (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",791
2025-02-11 04:13:18,sfp__stor_db,DEBUG,Storing an event: COUNTRY_NAME,792
2025-02-11 04:13:20,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",793
2025-02-11 04:13:20,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 103.237.235.18.bl.spamcop.net,794
2025-02-11 04:13:22,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 102.237.235.18.dnsbl-2.uceprotect.net,795
2025-02-11 04:13:23,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",796
2025-02-11 04:13:23,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,797
2025-02-11 04:13:23,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,798
2025-02-11 04:13:23,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,799
2025-02-11 04:13:23,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",800
2025-02-11 04:13:23,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,801
2025-02-11 04:13:23,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",802
2025-02-11 04:13:23,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.103 (AFFILIATE_IPADDR) with blocklist.de,803
2025-02-11 04:13:23,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",804
2025-02-11 04:13:23,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.104 (AFFILIATE_IPADDR) with greensnow.co,805
2025-02-11 04:13:23,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",806
2025-02-11 04:13:25,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",807
2025-02-11 04:13:25,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 103.237.235.18.zen.spamhaus.org,808
2025-02-11 04:13:25,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",809
2025-02-11 04:13:25,sfp_surbl,DEBUG,Checking SURBL blacklist: 103.237.235.18.multi.surbl.org,810
2025-02-11 04:13:26,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",811
2025-02-11 04:13:26,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.103 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",812
2025-02-11 04:13:26,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.103,813
2025-02-11 04:13:26,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.103,814
2025-02-11 04:13:26,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",815
2025-02-11 04:13:26,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",816
2025-02-11 04:13:26,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.30742478370666504s),817
2025-02-11 04:13:27,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.102,818
2025-02-11 04:13:27,sfp_countryname,DEBUG,"Received event, AFFILIATE_DOMAIN_NAME, from sfp_dnsresolve",819
2025-02-11 04:13:27,sfp_countryname,DEBUG,Found country name: United States,820
2025-02-11 04:13:27,sfp_email,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",821
2025-02-11 04:13:27,sfp_names,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",822
2025-02-11 04:13:27,sfp_names,DEBUG,Ignoring RAW_RIR_DATA from untrusted module.,823
2025-02-11 04:13:27,sfp_botvrij,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",824
2025-02-11 04:13:27,sfp_botvrij,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with botvrij.eu,825
2025-02-11 04:13:27,sflib,STATUS,"Fetching (GET): https://www.botvrij.eu/data/blocklist/blocklist_full.csv (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",826
2025-02-11 04:13:28,sfp__stor_db,DEBUG,Storing an event: COUNTRY_NAME,827
2025-02-11 04:13:33,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",828
2025-02-11 04:13:33,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.104 with cinsscore.com,829
2025-02-11 04:13:33,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",830
2025-02-11 04:13:33,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 104.237.235.18.dnsbl.dronebl.org,831
2025-02-11 04:13:37,sflib,ERROR,Failed to connect to https://zerodot1.gitlab.io/CoinBlockerLists/list.txt,832
2025-02-11 04:13:37,sfp_coinblocker,ERROR,Unexpected HTTP response code None from https://zerodot1.gitlab.io/CoinBlockerLists/list.txt,833
2025-02-11 04:13:37,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",834
2025-02-11 04:13:37,sfp_openphish,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,835
2025-02-11 04:13:37,sflib,STATUS,"Fetching (GET): https://www.openphish.com/feed.txt (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=10, cookies=None)",836
2025-02-11 04:13:43,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",837
2025-02-11 04:13:43,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.104 with CleanTalk Spam List,838
2025-02-11 04:13:43,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",839
2025-02-11 04:13:43,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.103 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",840
2025-02-11 04:13:47,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.103 (620 bytes in 3.6607818603515625s),841
2025-02-11 04:13:47,sfp_maltiverse,DEBUG,No blacklist information found for IP,842
2025-02-11 04:13:47,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",843
2025-02-11 04:13:47,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.104%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",844
2025-02-11 04:13:47,sflib,ERROR,Failed to connect to https://www.botvrij.eu/data/blocklist/blocklist_full.csv,845
2025-02-11 04:13:47,sfp_botvrij,ERROR,Unexpected HTTP response code None from botvrij.eu.,846
2025-02-11 04:13:47,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",847
2025-02-11 04:13:49,sflib,STATUS,Fetched https://www.openphish.com/feed.txt (22705 bytes in 11.232794284820557s),848
2025-02-11 04:13:49,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",849
2025-02-11 04:13:49,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",850
2025-02-11 04:13:49,sfp_opendns,DEBUG,ec2-18-235-237-97.compute-1.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7fa2b1939b90>,851
2025-02-11 04:13:49,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",852
2025-02-11 04:13:50,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",853
2025-02-11 04:13:50,sfp_comodo,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b198d810>,854
2025-02-11 04:13:50,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",855
2025-02-11 04:13:50,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",856
2025-02-11 04:13:50,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b198efd0>,857
2025-02-11 04:13:50,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",858
2025-02-11 04:13:50,sfp_yandexdns,DEBUG,ec2-18-235-237-97.compute-1.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7fa2b198c550>,859
2025-02-11 04:13:50,sfp_subdomain_takeover,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",860
2025-02-11 04:13:50,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-97.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",861
2025-02-11 04:13:51,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.104%29&_size=1 (2 bytes in 4.2415361404418945s),862
2025-02-11 04:13:51,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",863
2025-02-11 04:13:51,sfp_sorbs,DEBUG,Checking SORBS blacklist: 102.237.235.18.dnsbl.sorbs.net,864
2025-02-11 04:13:54,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-97.compute-1.amazonaws.com,865
2025-02-11 04:13:56,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",866
2025-02-11 04:13:56,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 104.237.235.18.bl.spamcop.net,867
2025-02-11 04:13:56,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",868
2025-02-11 04:13:56,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 104.237.235.18.zen.spamhaus.org,869
2025-02-11 04:13:57,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",870
2025-02-11 04:13:57,sfp_surbl,DEBUG,Checking SURBL blacklist: 104.237.235.18.multi.surbl.org,871
2025-02-11 04:13:57,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",872
2025-02-11 04:13:57,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.104 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",873
2025-02-11 04:13:59,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-97.compute-1.amazonaws.com,874
2025-02-11 04:13:59,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",875
2025-02-11 04:14:03,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.104,876
2025-02-11 04:14:03,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.104,877
2025-02-11 04:14:03,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",878
2025-02-11 04:14:03,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",879
2025-02-11 04:14:03,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.308302640914917s),880
2025-02-11 04:14:04,sfp_comodo,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b0f27310>,881
2025-02-11 04:14:04,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",882
2025-02-11 04:14:04,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",883
2025-02-11 04:14:04,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.103,884
2025-02-11 04:14:04,sfp_countryname,DEBUG,"Received event, PHYSICAL_ADDRESS, from sfp_bgpview",885
2025-02-11 04:14:04,sfp_countryname,DEBUG,"Found no country names associated with PHYSICAL_ADDRESS: 410 Terry Ave N., Seattle, WA, 98109, US",886
2025-02-11 04:14:04,sfp_email,DEBUG,"Received event, RAW_RIR_DATA, from sfp_bgpview",887
2025-02-11 04:14:04,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b0f25e50>,888
2025-02-11 04:14:04,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",889
2025-02-11 04:14:04,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",890
2025-02-11 04:14:04,sfp_email,STATUS,Found e-mail address: trustandsafety@support.aws.com,891
2025-02-11 04:14:04,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",892
2025-02-11 04:14:04,sfp_email,STATUS,Found e-mail address: aws-rpki-routing-poc@amazon.com,893
2025-02-11 04:14:04,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",894
2025-02-11 04:14:04,sfp_email,STATUS,Found e-mail address: amzn-noc-contact@amazon.com,895
2025-02-11 04:14:04,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",896
2025-02-11 04:14:04,sfp_email,STATUS,Found e-mail address: aws-routing-poc@amazon.com,897
2025-02-11 04:14:04,sfp_names,DEBUG,"Received event, RAW_RIR_DATA, from sfp_bgpview",898
2025-02-11 04:14:04,sfp_names,DEBUG,Ignoring RAW_RIR_DATA from untrusted module.,899
2025-02-11 04:14:04,sfp_coinblocker,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",900
2025-02-11 04:14:04,sfp_botvrij,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",901
2025-02-11 04:14:04,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",902
2025-02-11 04:14:04,sfp_openphish,DEBUG,Checking maliciousness of ec2-18-235-237-98.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,903
2025-02-11 04:14:04,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",904
2025-02-11 04:14:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,905
2025-02-11 04:14:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,906
2025-02-11 04:14:04,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,907
2025-02-11 04:14:05,sfp_opendns,DEBUG,ec2-18-235-237-98.compute-1.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7fa2b1945890>,908
2025-02-11 04:14:05,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",909
2025-02-11 04:14:05,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,910
2025-02-11 04:14:06,sflib,ERROR,Failed to connect to https://ec2-18-235-237-97.compute-1.amazonaws.com/,911
2025-02-11 04:14:06,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-97.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",912
2025-02-11 04:14:07,sfp_yandexdns,DEBUG,ec2-18-235-237-98.compute-1.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7fa2b0e42410>,913
2025-02-11 04:14:07,sfp_jsonwhoiscom,ERROR,You enabled sfp_jsonwhoiscom but did not set an API key!,914
2025-02-11 04:14:07,sflib,STATUS,"Fetching (GET): https://api.duckduckgo.com/?q=amazonaws.com&format=json&pretty=1 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",915
2025-02-11 04:14:10,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-98.compute-1.amazonaws.com,916
2025-02-11 04:14:15,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-98.compute-1.amazonaws.com,917
2025-02-11 04:14:15,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",918
2025-02-11 04:14:15,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b198f090>,919
2025-02-11 04:14:15,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b198e290>,920
2025-02-11 04:14:15,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b198c450>,921
2025-02-11 04:14:15,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",922
